current_path,proposed_new_path,category,size_mb,reason,compression_recommendation,safe_delete_after_backup
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_vif_tablolari.csv,archive_full/reports/2024_tum_vif_tablolari.csv,validation_artifact,0.0055,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_tum_vif_tablolari.txt,archive_full/reports/2024_tum_vif_tablolari.txt,validation_artifact,0.0026,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\lasso_dosya_aciklamalari.txt,archive_full/reports/lasso_dosya_aciklamalari.txt,validation_artifact,0.0043,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\lasso_r_squared_karsilastirma_tablosu.csv,archive_full/reports/lasso_r_squared_karsilastirma_tablosu.csv,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_city_weights.csv,archive_full/reports/population_weighted_city_weights.csv,validation_artifact,0.0039,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_hourly_coverage_2022.csv,archive_full/reports/population_weighted_hourly_coverage_2022.csv,validation_artifact,0.3804,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_hourly_coverage_2023.csv,archive_full/reports/population_weighted_hourly_coverage_2023.csv,validation_artifact,0.3839,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_hourly_coverage_2024.csv,archive_full/reports/population_weighted_hourly_coverage_2024.csv,validation_artifact,0.365,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_hourly_coverage_2025.csv,archive_full/reports/population_weighted_hourly_coverage_2025.csv,validation_artifact,0.3633,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_matched_cities.csv,archive_full/reports/population_weighted_matched_cities.csv,validation_artifact,0.0044,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_observed_hour_counts.csv,archive_full/reports/population_weighted_observed_hour_counts.csv,validation_artifact,0.006,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_population_unique_cities.csv,archive_full/reports/population_weighted_population_unique_cities.csv,validation_artifact,0.0029,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_province_hourly_hdd_cdd.csv,archive_full/large_intermediates/population_weighted_province_hourly_hdd_cdd.csv,archived_experiment,477.6152,large intermediate file; not needed in reviewer package,compress_or_external_backup,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_temperature_unique_cities.csv,archive_full/reports/population_weighted_temperature_unique_cities.csv,validation_artifact,0.0029,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_unmatched_population_cities.csv,archive_full/reports/population_weighted_unmatched_population_cities.csv,validation_artifact,0.0001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\population_weighted_unmatched_temperature_cities.csv,archive_full/reports/population_weighted_unmatched_temperature_cities.csv,validation_artifact,0.0001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\r_squared_karsilastirma_tablosu.csv,archive_full/reports/r_squared_karsilastirma_tablosu.csv,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_final_cdd_marjinal_etki_aylik.csv,archive_full/reports/tum_yillar_lasso_final_cdd_marjinal_etki_aylik.csv,validation_artifact,0.0973,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_final_elastic_net_diyagnostikleri.csv,archive_full/reports/tum_yillar_lasso_final_elastic_net_diyagnostikleri.csv,validation_artifact,0.0295,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_final_elastic_net_katsayilari.csv,archive_full/reports/tum_yillar_lasso_final_elastic_net_katsayilari.csv,validation_artifact,0.0978,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_final_hdd_marjinal_etki_aylik.csv,archive_full/reports/tum_yillar_lasso_final_hdd_marjinal_etki_aylik.csv,validation_artifact,0.1009,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_final_model_diyagnostikleri.csv,archive_full/reports/tum_yillar_lasso_final_model_diyagnostikleri.csv,validation_artifact,0.0282,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_final_ols_tablolari.csv,archive_full/reports/tum_yillar_lasso_final_ols_tablolari.csv,validation_artifact,0.1495,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_final_ridge_diyagnostikleri.csv,archive_full/reports/tum_yillar_lasso_final_ridge_diyagnostikleri.csv,validation_artifact,0.0284,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_final_ridge_katsayilari.csv,archive_full/reports/tum_yillar_lasso_final_ridge_katsayilari.csv,validation_artifact,0.0949,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_final_standardizasyon_bazlari.csv,archive_full/reports/tum_yillar_lasso_final_standardizasyon_bazlari.csv,validation_artifact,0.0409,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_final_vif_tablolari.csv,archive_full/reports/tum_yillar_lasso_final_vif_tablolari.csv,validation_artifact,0.0911,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_interaction_adaylari.csv,archive_full/reports/tum_yillar_lasso_interaction_adaylari.csv,validation_artifact,0.1437,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_interactionli_model_diyagnostikleri.csv,archive_full/reports/tum_yillar_lasso_interactionli_model_diyagnostikleri.csv,validation_artifact,0.0263,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_interactionli_ols_tablolari.csv,archive_full/reports/tum_yillar_lasso_interactionli_ols_tablolari.csv,validation_artifact,0.0753,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_interactionli_standardizasyon_bazlari.csv,archive_full/reports/tum_yillar_lasso_interactionli_standardizasyon_bazlari.csv,validation_artifact,0.0371,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_interactionli_vif_tablolari.csv,archive_full/reports/tum_yillar_lasso_interactionli_vif_tablolari.csv,validation_artifact,0.0437,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_ozet_metrikleri.csv,archive_full/reports/tum_yillar_lasso_ozet_metrikleri.csv,validation_artifact,0.0217,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_secilen_interactionlar.csv,archive_full/reports/tum_yillar_lasso_secilen_interactionlar.csv,validation_artifact,0.058,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_lasso_secilen_interactionlar.txt,archive_full/reports/tum_yillar_lasso_secilen_interactionlar.txt,validation_artifact,0.0232,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_model_diyagnostikleri.csv,archive_full/reports/tum_yillar_model_diyagnostikleri.csv,validation_artifact,0.0264,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_ols_regresyon_tablolari.csv,archive_full/reports/tum_yillar_ols_regresyon_tablolari.csv,validation_artifact,0.0346,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_standardizasyon_bazlari.csv,archive_full/reports/tum_yillar_standardizasyon_bazlari.csv,validation_artifact,0.0095,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_vif_tablolari.csv,archive_full/reports/tum_yillar_vif_tablolari.csv,validation_artifact,0.0166,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\tum_yillar_vif_tablolari.txt,archive_full/reports/tum_yillar_vif_tablolari.txt,validation_artifact,0.0054,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\error_comparisons.txt,archive_full/xgboost_misc/error_comparisons.txt,archived_experiment,0.0023,non-final xgboost artifact retained in full archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\feature_generation_timeline_report.txt,archive_full/xgboost_misc/feature_generation_timeline_report.txt,archived_experiment,0.0049,non-final xgboost artifact retained in full archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\fully_blind_broad_future_forecast_feature_importance.csv,archive_full/experiments/discarded_trials/fully_blind_broad_future_forecast_feature_importance.csv,archived_experiment,0.0003,non-final xgboost artifact retained in full archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\fully_blind_broad_future_forecast_leakage_audit.csv,archive_full/experiments/discarded_trials/fully_blind_broad_future_forecast_leakage_audit.csv,archived_experiment,0.0016,non-final xgboost artifact retained in full archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\fully_blind_broad_future_forecast_leakage_notlari.txt,archive_full/experiments/discarded_trials/fully_blind_broad_future_forecast_leakage_notlari.txt,archived_experiment,0.0021,non-final xgboost artifact retained in full archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\fully_blind_broad_future_forecast_test_2025_metrics.json,archive_full/experiments/discarded_trials/fully_blind_broad_future_forecast_test_2025_metrics.json,archived_experiment,0.0012,non-final xgboost artifact retained in full archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\fully_blind_broad_future_forecast_test_2025_predictions.csv,archive_full/experiments/discarded_trials/fully_blind_broad_future_forecast_test_2025_predictions.csv,archived_experiment,1.0106,non-final xgboost artifact retained in full archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\fully_blind_broad_future_forecast_train_predictions.csv,archive_full/experiments/discarded_trials/fully_blind_broad_future_forecast_train_predictions.csv,archived_experiment,2.9499,large train-prediction intermediate; omit from reviewer package,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\nonrecursive_historical_ablation_study.csv,archive_full/experiments/table3_rolling_month_ahead/nonrecursive_historical_ablation_study.csv,archived_experiment,0.0049,important methodology-history experiment retained in archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\population_weighted_hdd_cdd_merge_validation.txt,archive_full/xgboost_misc/population_weighted_hdd_cdd_merge_validation.txt,archived_experiment,0.001,non-final xgboost artifact retained in full archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\population_weighted_hdd_cdd_validation_summary.csv,archive_full/xgboost_misc/population_weighted_hdd_cdd_validation_summary.csv,archived_experiment,0.0003,non-final xgboost artifact retained in full archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\table3_2025_monthly_validation.csv,archive_full/xgboost_misc/table3_2025_monthly_validation.csv,archived_experiment,0.0036,non-final xgboost artifact retained in full archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\table3_2025_rolling_backtest_interpretation.txt,archive_full/experiments/table3_rolling_month_ahead/table3_2025_rolling_backtest_interpretation.txt,archived_experiment,0.0049,important methodology-history experiment retained in archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\table3_2025_rolling_backtest_metrics.csv,archive_full/experiments/table3_rolling_month_ahead/table3_2025_rolling_backtest_metrics.csv,archived_experiment,0.001,important methodology-history experiment retained in archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\table3_2025_rolling_vs_recursive_comparison.csv,archive_full/experiments/table3_rolling_month_ahead/table3_2025_rolling_vs_recursive_comparison.csv,archived_experiment,1.0369,important methodology-history experiment retained in archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\table3_forecast_2026_full_year_recursive_previous.csv,archive_full/experiments/table3_rolling_month_ahead/table3_forecast_2026_full_year_recursive_previous.csv,archived_experiment,0.9297,important methodology-history experiment retained in archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\table3_forecast_2026_rolling_vs_full_year_recursive.csv,archive_full/experiments/table3_rolling_month_ahead/table3_forecast_2026_rolling_vs_full_year_recursive.csv,archived_experiment,0.661,important methodology-history experiment retained in archive,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\xgboost\table3_forecast_2026_rolling_vs_full_year_recursive.txt,archive_full/experiments/table3_rolling_month_ahead/table3_forecast_2026_rolling_vs_full_year_recursive.txt,archived_experiment,0.0057,important methodology-history experiment retained in archive,not_needed,no
